"","site1","site2","long1","long2","lat1","lat2","fprop","wprop","gprop","dprop","cprop","riverdist","perennial","intermit","dams"
"1","2008-24","CHN1",-97.86792,-97.91703,37.74844,37.83875,0.178630705394191,0.721161825726141,0.083402489626556,0.00975103734439834,0.00705394190871369,13492.7543052755,15005.1718490175,2125.16805300844,0
"2","2008-24","CHN10",-97.86792,-97.897718,37.74844,37.815516,0.0796594709638188,0.841897233201581,0.0708422012769839,0.00304043782304652,0.00456065673456978,9145.42467763787,9496.62663863297,2125.16805300844,0
"3","2008-24","CHN2",-97.86792,-97.83884,37.74844,37.72523,0.0891443167305236,0.832439335887612,0.0633461047254151,0.0112388250319285,0.00383141762452107,10916.3511057111,11265.4261533017,2599.07702669728,0
"4","2008-24","CHN3",-97.86792,-97.89163,37.74844,37.77217,0.16743119266055,0.677981651376147,0.143119266055046,0.00458715596330275,0.00688073394495413,6092.60858993108,5608.25343289259,2125.16805300844,0
"5","2008-24","CHN4",-97.86792,-97.87919,37.74844,37.75976,0.226537216828479,0.537864077669903,0.21294498381877,0.00647249190938511,0.0161812297734628,4440.46789914309,2425.99689040025,3206.88252899936,0
"6","2008-24","CHN5",-97.86792,-97.84568,37.74844,37.73985,0.0888694638694639,0.815268065268065,0.0827505827505828,0.00874125874125874,0.00437062937062937,9614.82088088754,9663.74561587705,2548.1872812589,0
"7","2008-24","CHN6",-97.86792,-97.82925,37.74844,37.72228,0.0638606676342525,0.844460570875665,0.0723270440251572,0.0157232704402516,0.00362844702467344,11559.6579331424,12157.843975012,2529.60889339985,0
"8","2008-24","CHN7",-97.86792,-97.89909,37.74844,37.8251,0.0983786754602913,0.813685078318219,0.0761198131354768,0.00769442154438032,0.00412201154163232,10135.4855120229,10415.5326224844,2462.73611092801,0
"9","2008-24","CHN8",-97.86792,-97.90273,37.74844,37.802728,0.136871508379888,0.765673494723774,0.0884543761638734,0.00310366232153942,0.00589695841092489,9016.17577648458,9326.18317868036,2125.16805300844,0
"10","2008-24","CHN9",-97.86792,-97.909564,37.74844,37.813036,0.134449244060475,0.757829373650108,0.0944924406047516,0.00485961123110151,0.00836933045356372,10337.2918089681,11001.6801111081,2125.16805300844,0
"11","2008-24","GOOSECREEKHWY11",-97.86792,-98.1945,37.74844,37.82398,0.124791054239437,0.364343766211309,0.476511614502277,0.0153322958095567,0.01902126923742,49060.3744525637,60116.6511122176,2125.16805300844,0
"12","2008-24","NBSC1",-97.86792,-98.42899,37.74844,37.78663,0.0836635991133203,0.291059313494996,0.591522805131994,0.0186404245314704,0.0151138577282193,96031.7095579433,116481.796331932,5112.52401048443,0
"13","2008-24","NFN1",-97.86792,-98.62206,37.74844,37.85324,0.0651251037590419,0.430309498399146,0.460761294912842,0.0191865291118226,0.0246175738171469,135650.305003355,169800.343696254,2137.83100465434,0
"14","2008-24","NFN2",-97.86792,-97.78951,37.74844,37.70328,0.0668993600930774,0.715338375024239,0.177234826449486,0.00891991467907698,0.0316075237541206,14434.5485019128,16199.8589237493,2125.16805300844,0
"15","2008-24","NFN3",-97.86792,-98.49034,37.74844,37.91429,0.0771035964713866,0.384584935534947,0.502035738520697,0.0170775842569554,0.0191981452160145,110867.340423272,138383.900368106,2137.83100465434,0
"16","2008-24","NFN5",-97.86792,-98.32584,37.74844,37.96033,0.0959787696730677,0.318012605506616,0.561571633924293,0.0136375363974789,0.0107994544985441,82688.6718003712,102618.508078948,2131.49730336888,0
"17","2008-24","NFN6",-97.86792,-98.10513,37.74844,37.84977,0.150394776799271,0.432660188278166,0.387792286668691,0.0121469784391133,0.0170057698147586,37179.0281826426,45032.1359896706,2125.16805300844,0
"18","2008-24","NFNINN",-97.86792,-98.01358,37.74844,37.86328,0.158018603608652,0.519219993275804,0.300795696514625,0.00997422391572341,0.0119914826851956,25036.9860182249,29639.8659085532,2125.16805300844,0
"19","2008-24","NFNINNSF",-97.86792,-98.5269,37.74844,37.91027,0.0739497618016457,0.396519055868341,0.488523170203551,0.0175671286271113,0.0234408834993504,116287.909675227,145258.648093805,2137.83100465434,0
"20","2008-24","NFNTS",-97.86792,-97.737699,37.74844,37.613479,0.20596617898537,0.4102223066692,0.320729621888657,0.0125403762112863,0.0505415162454874,29631.0259576468,35337.7808781019,2125.16805300844,0
"21","2008-24","NFOLD14",-97.86792,-98.17896,37.74844,37.9045,0.127046775828044,0.356552349458638,0.488346045122407,0.0125873379913595,0.015467491599552,54064.5747173519,66392.3853896545,2125.16805300844,0
"22","2008-24","RRC",-97.86792,-98.01379,37.74844,37.9018,0.157921342634718,0.439086037812152,0.376301688403599,0.0130421595389748,0.013648771610555,28021.7994613256,33443.6176884026,2125.16805300844,0
"23","2008-24","SILVER01",-97.86792,-98.32166,37.74844,37.82431,0.0982263513513514,0.275802364864865,0.590878378378378,0.0167652027027027,0.0183277027027027,68646.579257176,84941.0622763379,2125.16805300844,0
"24","2008-24","SILVERH2O",-97.86792,-98.252983,37.74844,37.85173,0.114628321731619,0.325339159595549,0.528377623088258,0.0154463695950409,0.0162085259895331,55619.0712060438,68424.023797619,2125.16805300844,0
"25","2008-24","TNFN1",-97.86792,-97.77153,37.74844,37.6497,0.185872320811247,0.474187600829684,0.284743028347546,0.011984328186218,0.0432127218253054,24248.9657853361,28522.2932386422,2125.16805300844,0
"26","2008-24","TNFNHWY50",-97.86792,-98.33718,37.74844,37.98412,0.0920012646221941,0.319703516352268,0.562897389960305,0.014051357712439,0.0113464713527945,87864.8830681716,103740.642436319,7575.31357474273,0
