"","site1","site2","long1","long2","lat1","lat2","fprop","wprop","gprop","dprop","cprop","riverdist","perennial","intermit","dams"
"1","CHIK1","CHIK10",-98.44981,-98.08385,37.51486,37.45729,0.247492033518234,0.0387702112592942,0.611530744718518,0.0144576891301782,0.0877493213737755,49854.5025538255,60236.4682827126,3902.32149618807,0
"2","CHIK1","CHIK11",-98.44981,-98.0815,37.51486,37.44556,0.241104986218993,0.0364570283137058,0.616136306690053,0.0131545978451516,0.0931470809320972,46920.3378317854,58799.1426937991,1212.75162180692,0
"3","CHIK1","CHIK12",-98.44981,-98.05421,37.51486,37.42858,0.242363573961789,0.0481066239560691,0.610856881363688,0.0125843724974259,0.0860885482210273,51349.9370642286,62906.142838501,2952.34821478644,0
"4","CHIK1","CHIK13",-98.44981,-98.04478,37.51486,37.43978,0.236509958314034,0.0512389995368226,0.613362667901806,0.0127952755905512,0.0860930986567855,50660.3882106169,63779.1571768049,1212.75162180692,0
"5","CHIK1","CHIK14",-98.44981,-98.02432,37.51486,37.45803,0.242788717402874,0.059073975518893,0.606386375731772,0.0126130920702501,0.0791378392762108,54985.2398327874,69365.3869742156,1212.75162180692,0
"6","CHIK1","CHIK15",-98.44981,-98.00928,37.51486,37.45808,0.248243876080692,0.0747028097982709,0.596992074927954,0.0125180115273775,0.0675432276657061,65191.7950206776,73927.0160282844,8753.62876099394,0
"7","CHIK1","CHIK16",-98.44981,-97.9898,37.51486,37.4384,0.245920442104166,0.0708513633282936,0.593660393097336,0.0120431677180543,0.0775246337521506,56115.3005623894,70790.0710385226,1212.75162180692,0
"8","CHIK1","CHIK17",-98.44981,-97.90465,37.51486,37.36702,0.247878255779924,0.103557841046867,0.574062460805218,0.0102847108992851,0.0642167314687069,69810.5979008518,88008.6050029566,1212.75162180692,0
"9","CHIK1","CHIK18",-98.44981,-97.85062,37.51486,37.37137,0.227610040014551,0.111749727173518,0.594216078574027,0.0103674063295744,0.0560567479083303,80401.5670880122,101645.128568684,1212.75162180692,0
"10","CHIK1","CHIK19",-98.44981,-97.86757,37.51486,37.34221,0.24010172143975,0.116862284820031,0.572535211267606,0.0104068857589984,0.060093896713615,74750.3152974703,93919.2742962434,1212.75162180692,0
"11","CHIK1","CHIK2",-98.44981,-98.44658,37.51486,37.51179,0,0,0.36697247706422,0.165137614678899,0.467889908256881,0,12.3945086924653,12.3499298689191,0
"12","CHIK1","CHIK21",-98.44981,-97.80236,37.51486,37.25002,0.2587734510484,0.149487624152609,0.525398076619896,0.010089862840927,0.0562509853381681,92877.2371603742,118149.669118028,1212.75162180692,0
"13","CHIK1","CHIK22",-98.44981,-97.83985,37.51486,37.30439,0.245964191370707,0.14587613736425,0.531617910837165,0.0129472002087206,0.0635945602191566,89818.7298734002,115687.64070387,1212.75162180692,0
"14","CHIK1","CHIK23",-98.44981,-97.80837,37.51486,37.28528,0.243353641650512,0.14597756854057,0.547666851287732,0.00948490722791471,0.0535170312932706,84484.6720376022,106186.619754206,1212.75162180692,0
"15","CHIK1","CHIK24",-98.44981,-97.767251,37.51486,37.246785,0.25813775020784,0.157606957856366,0.522190957344759,0.00962460830082497,0.0524397262902091,91375.5756379629,114633.653093479,1212.75162180692,0
"16","CHIK1","CHIK25",-98.44981,-97.76067,37.51486,37.244,0.259121771686021,0.159178881908751,0.519480931531189,0.0101846563868266,0.0520337584872137,92063.6086493806,115469.189332597,1212.75162180692,0
"17","CHIK1","CHIK26",-98.44981,-97.77969,37.51486,37.25621,0.261634578605126,0.153002677546857,0.523173530536784,0.00997704959836797,0.052212163712865,91768.9249595592,115905.329179432,1212.75162180692,0
"18","CHIK1","CHIK27",-98.44981,-97.70844,37.51486,37.25624,0.272833463121593,0.175102903548782,0.483201690955612,0.0100678607186561,0.0587940816553565,105093.854289621,129687.756856196,3387.44580647476,0
"19","CHIK1","CHIK3",-98.44981,-98.42821,37.51486,37.48528,0.146140394703972,0.0182363227579316,0.637272045965526,0.0182363227579316,0.180114913814639,25910.6019147658,32670.9297394185,1206.51600981126,0
"20","CHIK1","CHIK4",-98.44981,-98.37337,37.51486,37.47151,0.148796087283672,0.0189992475545523,0.60515425131678,0.0216328066215199,0.205417607223476,16078.7289765003,19582.6950511333,1206.51600981126,0
"21","CHIK1","CHIK5",-98.44981,-98.33998,37.51486,37.48581,0.1498613998614,0.00866250866250866,0.61018711018711,0.0194040194040194,0.211884961884962,17420.5344278111,20732.2668612453,1645.63836151087,0
"22","CHIK1","CHIK6",-98.44981,-98.2821,37.51486,37.47369,0.204859398125308,0.0061667488899852,0.607918105574741,0.0144301924025654,0.1666255550074,24467.9748747456,29566.3761666917,1212.75162180692,0
"23","CHIK1","CHIK7",-98.44981,-98.20168,37.51486,37.44685,0.250655250742618,0.00463043858116373,0.603092783505155,0.0156386510571379,0.125982876113926,34105.9917256466,41303.0968752847,1212.75162180692,0
"24","CHIK1","CHIK8",-98.44981,-98.18209,37.51486,37.4714,0.222768558355528,0.015433995765895,0.64406200915113,0.014887659632589,0.102847777094858,43305.9477289701,54136.8665716489,1212.75162180692,0
"25","CHIK1","CHIK9",-98.44981,-98.1632,37.51486,37.43876,0.227893267142414,0.0177629537697797,0.624340676388458,0.0150480918399007,0.114955010859448,38184.4172598686,46666.7590661411,1212.75162180692,0
"26","CHIK1","SAND1",-98.44981,-98.42905,37.51486,37.38552,0.258779264214047,0.00487736900780379,0.638888888888889,0.0176049795615013,0.0798494983277592,63425.799494617,77450.2499997152,1663.41465648882,0
"27","CHIK1","SAND2",-98.44981,-98.28194,37.51486,37.4175,0.275862068965517,0.00515259611573524,0.605628220372572,0.0144669044787951,0.0988902100673801,44567.3952428524,54493.5719974201,1663.41465648882,0
"28","CHIK1","SAND3",-98.44981,-98.28191,37.51486,37.41125,0.27502467917078,0.00526488976637052,0.606186245475485,0.0152681803224745,0.0982560052648898,44883.6460684439,54892.1408034793,1663.41465648882,0
"29","CHIK10","CHIK11",-98.08385,-98.0815,37.45729,37.44556,0.334293948126801,0.0826128722382325,0.534101825168108,0.0489913544668588,0,2934.16472204008,1450.94505586453,2689.56987438115,0
"30","CHIK10","CHIK12",-98.08385,-98.05421,37.45729,37.42858,0.324025036109774,0.10351468464131,0.542128069330766,0.0216658642272508,0.00866634569090034,5880.87108063651,2677.22275462846,4429.16646736066,0
"31","CHIK10","CHIK13",-98.08385,-98.04478,37.45729,37.43978,0.27905731119443,0.138725227637922,0.55757900374933,0.0246384574183182,0,5191.32222702486,3550.23709293234,2689.56987438115,0
"32","CHIK10","CHIK14",-98.08385,-98.02432,37.45729,37.45803,0.294830132939439,0.142983751846381,0.543870014771049,0.0183161004431315,0,9516.17384919535,9136.46689034306,2689.56987438115,0
"33","CHIK10","CHIK15",-98.08385,-98.00928,37.45729,37.45808,0.286491253858592,0.151844774364251,0.544612670880494,0.015140379244451,0.00191092165221226,19722.7290370855,13698.0959444118,10230.4470135682,0
"34","CHIK10","CHIK16",-98.08385,-97.9898,37.45729,37.4384,0.305349576271186,0.194120762711864,0.485699152542373,0.0148305084745763,0,10646.2345787973,10561.15095465,2689.56987438115,0
"35","CHIK10","CHIK17",-98.08385,-97.90465,37.45729,37.36702,0.277777777777778,0.217406624383369,0.49072116513977,0.00833920601362462,0.00575522668545924,24341.5319172597,27779.6849190841,2689.56987438115,0
"36","CHIK10","CHIK18",-98.08385,-97.85062,37.45729,37.37137,0.222838229209764,0.202399669011171,0.561191559784857,0.00910219280099297,0.00446834919321473,34932.5011044201,41416.2084848117,2689.56987438115,0
"37","CHIK10","CHIK19",-98.08385,-97.86757,37.45729,37.34221,0.253372722796652,0.232496307237814,0.500344657804037,0.00896110290497292,0.00482520925652388,29281.2493138782,33690.3542123709,2689.56987438115,0
"38","CHIK10","CHIK2",-98.08385,-98.44658,37.45729,37.51179,0.247477429633563,0.0387679235262878,0.613854959579867,0.0144568360181743,0.0854428512421078,49854.5025538255,60248.862791405,3889.97156631915,0
"39","CHIK10","CHIK21",-98.08385,-97.80236,37.45729,37.25002,0.284671980380135,0.25229920294298,0.435928877988964,0.00889025137952177,0.0182096873083998,47408.1711767821,57920.7490341551,2689.56987438115,0
"40","CHIK10","CHIK22",-98.08385,-97.83985,37.45729,37.30439,0.260715690129768,0.252130030148119,0.442259798138681,0.0145497443963822,0.0303447371870494,44349.6638898082,55458.7206199969,2689.56987438115,0
"41","CHIK10","CHIK23",-98.08385,-97.80837,37.45729,37.28528,0.257064451531558,0.266335385300007,0.464881702885115,0.00734257954461173,0.004375880738708,39015.6060540101,45957.6996703336,2689.56987438115,0
"42","CHIK10","CHIK24",-98.08385,-97.767251,37.45729,37.246785,0.284138887138446,0.271157602873527,0.427122061881656,0.00794000882223202,0.00964143928413889,45906.5096543708,54404.7330096067,2689.56987438115,0
"43","CHIK10","CHIK25",-98.08385,-97.76067,37.45729,37.244,0.285669955936201,0.272512877800534,0.42326072115683,0.00906100664060076,0.00949543846583504,46594.5426657885,55240.2692487241,2689.56987438115,0
"44","CHIK10","CHIK26",-98.08385,-97.77969,37.45729,37.25621,0.290849877873113,0.261414166718858,0.429636124506795,0.00864282582827081,0.00945700507296299,46299.8589759671,55676.4090955592,2689.56987438115,0
"45","CHIK10","CHIK27",-98.08385,-97.70844,37.45729,37.25624,0.303926816213323,0.275898983017858,0.380565422607172,0.0090993139019999,0.0305094642596467,59624.7883060288,69458.8367723234,4864.26405904899,0
"46","CHIK10","CHIK3",-98.08385,-98.42821,37.45729,37.48528,0.266976684928016,0.0472671677920754,0.613262836030067,0.0117849407567843,0.0607083704930564,48282.0272064743,59868.5795035125,2695.8054863768,0
"47","CHIK10","CHIK4",-98.08385,-98.37337,37.45729,37.47151,0.293050430504305,0.0535824108241082,0.595172201722017,0.0118388683886839,0.0463560885608856,38450.1542682087,46780.3448152272,2695.8054863768,0
"48","CHIK10","CHIK5",-98.08385,-98.33998,37.45729,37.48581,0.291706636434987,0.0529345077177989,0.616028603819656,0.0131682218540159,0.0261620301735415,33118.9051842702,39515.540605974,3128.69222608075,0
"49","CHIK10","CHIK6",-98.08385,-98.2821,37.45729,37.47369,0.285248482122779,0.0682482572520801,0.61592084551383,0.0152912075556555,0.0152912075556555,25386.5276790852,30686.328949497,2689.56987438115,0
